Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1359738538,T611519C,NY,SRF,1/5/13,70,SDN,LINCO,P,65810,8540,63990,20131231,108,108,108,943826,108,0,0101P,,Q,F,52-15,VANDAM ST,,0,408,K6,,YYYYYYY,0:00,0:00,BK,0,2003,-,0,,,,,
1359738526,T611519C,NY,PAS,1/5/13,51,SDN,LINCO,P,65810,8540,63990,20131231,108,108,108,943826,108,0,1258P,,Q,F,52-15,VANDAM ST,,0,408,J3,,YYYYYYY,0:00,0:00,BK,0,2003,-,0,,,,,
1360132843,FXB9918,NY,PAS,1/5/13,98,SUBN,TOYOT,P,14130,73480,38130,20140214,69,69,69,938731,69,0,0219P,,K,F,9702,AVE K,,0,408,E1,,YYYYYYY,0:00,0:00,GY,0,2007,-,0,,,,,
1359670671,GAB5314,NY,PAS,1/5/13,19,SDN,FORD,P,0,40404,40404,20140909,120,120,120,945886,120,0,0455P,,R,O,745,VANDVEER ST,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1359602320,GDX6637,NY,PAS,1/5/13,46,SDN,VOLKS,P,5580,6330,6430,20150311,78,78,78,950881,78,0,0533P,,K,F,514,5TH AV,,0,408,D,,YYYYYYY,0:00,0:00,GY,0,2001,-,0,,,,,
1359599526,GEP8546,NY,PAS,1/5/13,20,SDN,CADIL,P,5580,43130,5080,20150331,78,78,78,949808,78,0,1107P,,K,F,269,5 AVE,,0,408,K6,,YYYYYYY,0:00,0:00,BK,0,2013,-,0,,,,,
1359599514,CFE7351,NY,PAS,1/5/13,14,SDN,TOYOT,P,5580,80330,33730,20150130,78,78,78,949808,78,0,0425P,,K,F,139,5 AVE,,0,408,D,,YYYYYYY,0:00,0:00,GY,0,2003,-,0,,,,,
1358709336,81817JK,NY,COM,1/5/13,78,VAN,FORD,P,53420,32420,28260,20140131,47,47,47,950795,47,0,0431A,,BX,O,1459,NEEDHAM AVE,,0,408,J6,,YYYYYYY,0:00,0:00,WHITE,0,2004,-,0,,,,,
1358701052,GCV8879,NY,PAS,1/5/13,71,SUBN,HONDA,P,0,40404,40404,20141222,47,47,47,951283,47,0,0446A,,BX,F,2185,REEDY MILL LN,,0,408,J3,,YYYYYYY,0:00,0:00,GY,0,2010,-,0,,,,,
1358696627,CYJ3440,NY,PAS,1/5/13,71,SDN,VOLVO,P,32920,35680,13820,20140604,47,47,47,949994,47,0,0528A,,BX,F,3359,FISH AVE,,0,408,F1,,YYYYYYY,0:00,0:00,BLACK,0,0,-,0,,,,,
1358691356,GJD7333,NY,PAS,1/5/13,98,SUBN,JEEP,P,28350,12550,63190,20150721,47,47,47,949721,47,0,1201A,,BX,F,1158,E 224 ST,,0,408,F2,,YBBBBBB,0:00,0:00,BLACK,0,2014,-,0,,,,,
1358879412,LAWSUIT,NC,PAS,1/5/13,40,SDN,NISSA,P,10410,19250,19270,0,28,28,28,934816,28,0,0101P,,NY,F,1400,5AVE,,0,408,F2,,YYYYYYY,0:00,0:00,WHT,0,0,-,0,,,,,
1358672593,GDW5366,NY,PAS,1/5/13,40,SDN,HONDA,P,26490,70420,59520,20141221,41,41,41,941729,41,0,0912A,,BX,O,820,E 161 ST,,0,408,J6,,YYYYYYY,0:00,0:00,BLACK,0,2005,-,0,,,,,
1358334286,GEM5184,NY,PAS,1/5/13,46,SDN,JAGUA,P,26700,33320,69020,20140123,42,42,42,952844,42,0,0655P,0655P,BX,F,747,E 168 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1358529619,T524810C,NY,SRF,1/5/13,14,SDN,LINCO,P,0,0,0,20140831,115,115,115,943426,115,0,1125A,1120A,Q,O,,N SIDE DITMARS BLVD,W OF 100 ST,20130105,408,K6,,YYYYYYY,0:00,0:00,BLACK,0,2007,-,0,,,,,
1358260692,96030MD,NY,COM,1/5/13,78,SUBN,CHEVR,P,29650,39520,13005,20150812,101,101,101,940915,101,0,0325A,,Q,F,1227,BAY PARK PL,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1357918914,T521926C,NY,SRF,1/5/13,71,SDN,LINCO,P,0,40404,40404,20140630,52,52,52,938792,52,0,0930A,,BX,O,3380,RESOVAL EAST,,0,408,J6,,YYYYYYY,0:00,0:00,BLK,0,2002,-,0,,,,,
1357248283,8F75B,NY,SRF,1/5/13,20,SUBN,FORD,X,17570,24890,10210,20140228,13,13,13,951264,13,0,0148A,,NY,O,145,E 29 ST,,0,408,D,,BBBBBBB,ALL,ALL,YELLO,0,2011,-,0,,,,,
1357631777,M35DHY,99,PAS,1/5/13,46,SDN,LEXUS,P,51790,8790,8990,0,115,115,170,933882,170,0,0105P,,Q,F,37-58,JUNCTION BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0,0,-,0,,,,,
1357548667,GJP8092,NY,PAS,1/5/13,75,SDN,LEXUS,P,25070,23037,23032,20150507,105,105,105,949691,105,0,0155A,,Q,F,146-38,181 ST,,0,408,J3,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1357548655,GJP8092,NY,PAS,1/5/13,70,SDN,,P,25070,23037,23032,0,105,105,105,949691,105,0,0155A,,Q,F,146-38,181 ST,,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1357548643,GJP8092,NY,PAS,1/5/13,71,SDN,LEXUS,P,25070,23037,23032,20150507,105,105,105,949691,105,0,0155A,,Q,F,146-38,181 ST,,0,408,J5,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1354643940,FMT7705,NY,PAS,1/5/13,98,SUBN,JEEP,P,0,0,0,0,107,107,107,950070,107,0,0941A,,Q,O,71-35,,,0,408,J6,,YYYYYYY,0:00,0:00,BLUE,0,2007,-,0,,,,,
1351085463,GEK4182,NY,PAS,1/5/13,98,SUBN,BMW,P,7690,25940,25960,20150305,111,111,111,929735,111,0,0100P,,Q,F,201-19,29AVE,,0,408,J6,,YYYYYYY,0:00,0:00,WH,0,2005,-,0,,,,,
1339638230,919T43,MA,PAS,1/5/13,46,SDN,BMW,P,0,40404,40404,0,20,20,72,939115,72,0,1158A,,K,F,145,FORTMHMIT,,0,408,E2,,YYYYYYY,0:00,0:00,GY,0,0,-,0,,,,,
1361862543,BMU9582,NY,PAS,1/5/13,71,SUBN,SUBAR,P,0,0,0,20140802,24,24,24,946948,24,0,0121A,,NY,,,C/O W 91 ST,RIVERSIDE DR,0,408,D,,BBBBBBB,ALL,ALL,SIL,0,2009,-,0,,,,,
1362362955,30484JZ,NY,COM,1/5/13,50,VAN,FORD,P,0,0,0,0,,0,32,947104,32,0,1214A,,NY,,,,,0,408,K6,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1295439487,FZB4774,NY,PAS,1/5/13,40,SDN,HONDA,P,29620,68020,51720,20140829,48,48,48,946210,48,0,0127A,0126A,BX,F,541,E TREMONT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,5,,,,,
1361289107,55408JJ,NY,COM,1/5/13,37,DELV,MERCU,P,34610,10610,10810,20140131,14,14,161,952845,161,0,1235P,,NY,F,220,W 42 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,1994,-,0,,,,,
1361309696,42204JS,NY,COM,1/5/13,45,DELV,GMC,P,34630,10610,10810,20140630,14,14,14,934615,14,0,1111A,,NY,F,255,W 43 ST,,0,408,L2,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1325018508,DUZ7651,NY,PAS,1/5/13,71,SUBN,NISSA,X,31230,92130,75930,20121219,60,60,985,100329,985,0,0415P,,K,O,3755,CYPRESS AVE,,0,408,M1,,BBBBBBB,ALL,ALL,GRY,0,2009,-,0,,,,,
1268237929,DU27651,NY,PAS,1/5/13,70,SDN,NISSA,X,31230,92130,75930,20121219,60,60,985,100356,985,0,0414P,0413P,,O,3755,CYPRESS AVE,,20130105,408,J6,,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,,,,,
1357152103,63455JM,NY,COM,1/5/13,46,DELV,INTER,P,18570,45590,19790,0,19,19,19,945606,19,0,0230P,,NY,O,516,E 79 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,
1363012101,93340MC,99,COM,1/6/13,20,VAN,FORD,P,23532,25490,15010,0,7,7,7,941268,7,0,1050A,,NY,F,25,JACKSON ST,,0,408,K2,,YYYYYYB,08 0A,06 0P,WHITE,0,2013,-,0,,,,,
1346153050,FMW9095,NY,PAS,1/6/13,50,SUBN,CHEVR,P,34330,25930,73470,20140423,73,73,165,934095,165,0,0318A,,K,F,273,DUMONT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1364728023,27067ME,NY,COM,1/6/13,46,DELV,ISUZU,P,54050,35630,35680,20140930,61,61,61,942166,61,0,1211P,,K,F,1806,KINGS HIGHWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1364723980,ETU9524,NY,PAS,1/6/13,46,,JEEP,P,14630,36030,36080,20150910,61,61,61,948178,61,0,0755P,,K,F,2714,AVE U,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,2009,-,0,,,,,
1364717396,EFM8850,NY,PAS,1/6/13,67,SDN,HONDA,P,35780,40404,40404,20140120,61,61,61,934838,61,0,1055P,,K,,S/E C/O AVE,E 22 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1361749258,ACL2340,NY,PAS,1/6/13,14,SDN,HONDA,X,17390,31710,12310,20150315,13,13,839,111129,839,0,0928P,,NY,F,620,EAST 20TH STREET,,0,408,D1,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1362428050,FDF2837,NY,PAS,1/6/13,40,SDN,,P,48790,40404,40404,20150819,104,104,104,943326,104,0,0015A,,Q,F,71-35,HARMAN ST,,0,408,E2,,BBBBBBB,ALL,ALL,GOLD,0,2002,-,0,,,,,
1361733172,BBF6377,NY,PAS,1/6/13,67,SUBN,JEEP,P,0,0,0,20151018,109,109,109,950372,109,0,0955A,,Q,,,C/O BEECH,PENINSULA,0,408,C,,BBBBBBB,ALL,ALL,BK,0,1999,-,0,,,,,
1364354159,DZL2303,NJ,PAS,1/6/13,19,SUBN,JEEP,P,9580,6480,6580,0,66,66,66,938682,66,0,0225P,,K,F,1481,60TH STREET,,0,408,C3,,YYYYYYY,0:00,0:00,SILVE,0,0,-,0,,,,,
1364354147,EXD8991,NY,PAS,1/6/13,46,SUBN,NISSA,P,9430,5880,5980,20150930,66,66,66,938682,66,0,0155P,,K,F,849,57TH STREET,,0,408,C3,,YYYYYYY,0:00,0:00,WHITE,0,2008,-,0,,,,,
1365107747,AP1215,NJ,PAS,1/6/13,45,DELV,MERCU,P,15710,35570,35590,0,24,24,0,0,0,0,0959A,,,O,625,COLUMBUS AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1364340379,ECP5612,NY,PAS,1/6/13,98,SUBN,PONTI,P,34930,13830,29630,20141112,66,66,66,937467,66,0,0130P,,K,,509,E 3 ST,,0,408,D,,YYYYYYY,0:00,0:00,RD,0,2004,-,0,,,,,
1364853929,EXV8235,NY,PAS,1/6/13,40,SUBN,FORD,P,72230,73690,67030,20140318,71,71,164,953633,164,0,0600P,,K,F,1127,PRESIDENT ST,,0,408,K2,,BBBBBBB,ALL,ALL,GR,0,1997,-,0,,,,,
1361112864,DYN3202,NY,PAS,1/6/13,21,SDN,TOYOT,P,14680,35830,35880,20150328,61,61,61,939555,61,0,0835A,,K,F,2322,AVE V,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,
1360201294,EEA9362,NY,PAS,1/6/13,98,SUBN,INFIN,P,22240,39680,16790,20140212,107,107,107,950910,107,0,1157A,,Q,F,81-05,135 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2001,-,0,,,,,
1356587483,AXK2198,NY,PAS,1/6/13,70,SDN,FORD,T,23380,5740,5760,20131231,109,109,0,343900,TS04,0,0843A,,Q,F,21-Dec,152 ST,,0,408,D1,,BBBBBBB,ALL,ALL,WH,0,1987,-,0,,,,,
1346881558,FSF1363,NY,PAS,1/6/13,71,SDN,NISSA,P,45120,67620,67920,20151121,43,43,43,952214,43,0,0234A,,BX,O,1826,LAFAYETTE AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1295555591,FWF1517,NY,PAS,1/6/13,19,VAN,CHEVR,P,49690,24490,24440,20140228,103,103,171,953691,171,0,0647P,,Q,F,168-12,HILLSIDE AV,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1360118068,FTG1948,NY,PAS,1/6/13,40,VAN,DODGE,P,37930,14080,14130,20150717,69,69,69,949857,69,0,0430A,,K,O,1334,EAST 93RD ST,,0,408,J2,,BBBBBBB,ALL,ALL,RED,0,2009,-,0,,,,,
1353810501,11689JY,NY,COM,1/6/13,20,VAN,CHEVR,P,34650,11010,11720,0,18,18,420,921121,420,0,0000A,,NY,F,502,W 44TH ST,,0,408,C,,YYYYYBB,0800A,0600P,WHT,0,2007,-,0,,,,,
1356930773,AE99637N,AZ,PAS,1/6/13,19,VAN,GMC,P,21190,36990,37010,0,33,33,33,916777,33,0,0123A,,NY,F,75,FORT WASHINGTON AVE,,0,408,J7,,YYYYYYY,0:00,0:00,WHITE,0,0,-,0,,,,,
1354381233,FTB3250,NY,PAS,1/6/13,40,SDN,INFIN,P,20190,57790,8440,20140929,115,115,170,936740,170,0,0805P,,Q,F,33-30,108 ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,
1357596625,FXS3703,NY,PAS,1/6/13,98,SDN,CADIL,P,31840,10050,38000,20140214,121,121,121,950389,121,0,1020P,,R,F,14,HARRISON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,1996,-,0,,,,,
1358706542,DGR2632,NY,PAS,1/6/13,51,SUBN,FORD,P,0,0,0,20150304,,0,47,948264,47,0,0425P,,BX,O,695,E GUN HILL ROAD,,0,408,J6,,YYYYYYY,0:00,0:00,WHITE,0,0,-,0,,,,,
1365527815,AG01897,PA,PAS,1/6/13,74,TRLR,,P,10810,34770,34790,0,18,18,18,946932,18,0,0956P,,NY,,840,8TH AVE,,0,408,C,,YYYYYYY,0:00,0:00,WHITE,0,0,-,0,,,,,
1364926015,DKH4019,NY,PAS,1/6/13,19,SDN,HYUND,P,93530,90330,46730,20150916,83,83,83,947910,83,0,0130P,,K,F,524,WILSON AV,,0,408,C,,YYYYYYY,0:00,0:00,SILVE,0,2009,-,0,,,,,
1364925011,DMG5876,NY,PAS,1/6/13,70,SDN,BUICK,P,47330,52130,94730,20131231,83,83,165,953100,165,0,0844P,,K,F,398,HARMAN ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1365060809,ADT7643,VA,PAS,1/6/13,40,SUBN,MITSU,P,29830,74630,86530,0,76,76,76,953311,76,0,1250P,,K,F,325,COURT ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,,,,,
1365060780,42759JM,NY,COM,1/6/13,46,DELV,NAVIS,P,0,40404,40404,20130430,76,76,76,953311,76,0,1213P,1210P,K,O,429,WARREN,,20131206,408,E2,,BBBBBBB,ALL,ALL,BROWN,0,1995,-,0,,,,,
1364808328,GDB2572,NY,PAS,1/6/13,71,SUBN,ROVER,P,74230,37880,37930,20131228,67,67,67,948650,67,0,0750A,,K,O,976,RUTLAND RD,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2006,-,0,,,,,
1364806885,GJX5735,NY,PAS,1/6/13,71,SUBN,FORD,P,36580,26230,77930,20151125,67,67,67,951615,67,0,0630P,,K,O,252,E 39 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1364723943,40228JX,NY,COM,1/6/13,46,DELV,,P,54050,35680,67530,0,61,61,61,948178,61,0,0619P,,K,F,1912,KINGS HWY,,0,408,D,,BBBBBBB,ALL,ALL,BRWN,0,0,-,0,,,,,
1364723931,54823MD,NY,COM,1/6/13,46,SUBN,,P,35630,14830,14880,20150131,61,61,61,948178,61,0,0450A,,K,O,2511,E 18 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,
1364723918,60358MD,NY,COM,1/6/13,46,DELV,FRUEH,P,67530,14730,14780,0,61,61,61,948128,61,0,0414P,,K,F,2770,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRWN,0,2014,-,0,,,,,
1364723906,36077JV,NY,COM,1/6/13,46,TRLR,FRUEH,P,67530,73030,14480,0,61,61,61,948178,61,0,0407A,,K,F,2211,OCEAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRWN,0,0,-,0,,,,,
1364717402,HXJ5483,PA,PAS,1/6/13,98,SDN,KIA,P,35580,14480,62520,0,61,61,61,934838,61,0,0245P,,K,F,1805,E 17TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1364717384,GEN9542,NY,PAS,1/6/13,67,SDN,CADIL,P,76930,65685,68850,20150707,61,61,61,934838,61,0,1010P,,K,O,1624,SHORE BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1364678548,62551JM,NY,COM,1/6/13,46,DELV,FRUEH,P,10880,6780,16280,0,62,62,62,938416,62,0,1011A,,K,F,1701,86 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,2001,-,0,,,,,
1364606926,FD75708,NY,PAS,1/6/13,71,SDN,CONV,P,52520,41820,59120,20140809,50,50,50,932094,50,0,0830A,,BX,,5776,MOSHOLU AVE,,0,408,J6,,YYYYYYY,0:00,0:00,YELLO,0,1998,-,0,,,,,
1364602180,90682MC,99,COM,1/6/13,46,VAN,GMC,P,0,40404,40404,20141231,30,30,50,918033,50,0,0137P,,NY,,3410,KINGSBRIDGE AVE,,0,408,C3,,YYYYYYY,0:00,0:00,WH,0,2001,-,0,,,,,
1364555712,41809MD,NY,COM,1/6/13,46,VAN,FORD,P,13610,36650,36670,20150630,30,30,30,936383,30,0,1226A,,NY,F,3522,BROADWAY,,0,408,D,,YYYYYYY,0:00,0:00,WHITE,0,2008,-,0,,,,,
1364427527,59766MD,NY,COM,1/6/13,46,TRLR,HINO,P,0,40404,40404,20141231,84,84,84,921824,84,0,1219P,,K,O,177,ATLATICA AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1364348100,47691BA,99,OMR,1/6/13,19,BUS,INTER,P,59430,13830,29630,20140228,66,66,66,952468,66,0,0315P,,K,,660,MCDONALD AVE,,0,408,M5,,YYYYYYY,0:00,0:00,YELLO,0,1990,-,0,,,,,
1364348068,59585BA,99,OMR,1/6/13,74,BUS,INTER,P,59430,13830,29630,20140228,66,66,66,952468,66,0,0316P,,K,,660,MCDONALD AVE,,0,408,C3,,YYYYYYY,0:00,0:00,YELLO,0,1998,-,0,,,,,
1364348056,47691BA,NY,OMR,1/6/13,77,BUS,INTER,P,59430,13830,29630,20140228,66,66,66,952468,66,0,0313P,,K,,660,MCDONALD AVE,,0,408,F1,,YYYYYYY,0:00,0:00,YELLO,0,2010,-,0,,,,,
1364347714,BLANKPLATE,99,999,1/6/13,74,SUBN,ACURA,P,9130,6780,68010,0,66,66,66,942715,66,0,0450P,,K,F,1731,51 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1364347702,BLANKPLATE,99,999,1/6/13,40,,,P,9130,6780,68010,0,66,66,66,942715,66,0,0450P,,K,,1731,51 ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,2,,,,,
1364310867,GFL2081,NY,PAS,1/6/13,67,TWOD,ME/BE,P,28990,14890,15040,20150329,112,112,112,930849,112,0,0553P,,Q,F,71-30,AUSTIN ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1362978620,GGS7892,NY,PAS,1/6/13,19,SDN,AUDI,P,67030,40930,13980,20150327,70,70,70,928262,70,0,1120A,,K,F,2171,NOSTRAND AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1362222306,FXK4201,NY,PAS,1/6/13,70,SDN,HYUND,P,80630,45930,19930,20131229,83,83,165,952546,165,0,0830P,,K,O,234,ST NICHOLAS AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1362634323,55060MB,NY,COM,1/6/13,46,DELV,FRUEH,P,29620,73220,59920,0,45,45,45,928237,45,0,0604P,,BX,F,3227,E TREMONT AVE,,0,408,F1,,YYYYYYY,0:00,0:00,BRN,0,0,-,0,,,,,
1362524426,GKZ4789,NY,PAS,1/6/13,71,SDN,NISSA,P,74890,0,13610,20151106,52,52,52,941277,52,0,0905P,,BX,,,R/O 82 W 225 ST P-LO,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,1997,-,0,,,,,
1362521541,GFGG949,NY,PAS,1/6/13,40,SDN,CHRYS,P,70720,12550,27540,20150815,52,52,52,917868,52,0,0330A,,,F,2685,VALENTINE AVE,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,2,,,,,
1362521530,EGF1316,NY,PAS,1/6/13,20,VAN,HONDA,P,0,0,0,20140226,52,52,52,917868,52,0,0305A,,,,,C/O E 196 ST,JEROME AVE,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1362216630,FTM3234,NY,PAS,1/6/13,71,SDN,HONDA,P,80630,19930,60230,20151023,83,83,165,952935,165,0,0832P,,K,F,242,ST NICHOLAS AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1362216628,BBJ4238,NY,PAS,1/6/13,71,SDN,TOYOT,P,0,40404,40404,20140315,83,83,165,952935,165,0,0821P,,K,F,434,HATMAN ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,1995,-,0,,,,,
1361846215,GCL6530,NY,PAS,1/6/13,98,SDN,DODGE,P,19190,24890,10210,20150421,23,23,23,945797,23,0,0759A,,NY,F,167,E 111 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1362091984,T623351C,NY,SRF,1/6/13,53,SDN,TOYOT,P,26760,36420,64620,20140531,44,44,44,922574,44,0,0820A,,BX,O,216,E 170 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1362091972,T623351C,NY,SRF,1/6/13,46,SDN,TOYOT,P,26760,36420,64620,20140531,44,44,44,922574,44,0,0810A,,BX,F,219,E 170 ST,,0,408,F6,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1362058038,35456MB,NY,PAS,1/6/13,20,VAN,CHEVR,P,23790,10810,23190,20150930,6,6,6,941349,6,0,0600P,,NY,F,57,JANE ST,,0,408,D,,YYYYYYY,0:00,0:00,GREEN,0,2007,-,0,,,,,
1361021354,63501JM,NY,COM,1/6/13,14,VAN,FORD,X,10010,17590,17650,0,17,17,17,949374,17,0,0845P,,NY,F,545,1ST AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1361021342,62702JM,NY,COM,1/6/13,17,VAN,GMC,X,17950,10210,10110,0,17,17,17,949374,17,0,0458P,,NY,F,213,E 48 ST,,0,408,J6,,BBBBBBB,ALL,ALL,BROWN,0,1986,-,0,,,,,
1361020258,63469JM,NY,COM,1/6/13,74,VAN,MERCU,P,17890,10210,10110,0,17,17,17,944176,17,0,0540P,,NY,F,216,E 45TH ST,,0,408,I4,,YYYYYYY,0:00,0:00,BROWN,0,1995,-,0,,,,,
1361114769,75239,NY,COM,1/6/13,46,DELV,FRUEH,P,39350,35530,76330,0,61,61,61,948280,61,0,0204P,,K,O,1729,EMMONS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2007,-,0,,,,,
1361102457,GLS5191,NY,PAS,1/6/13,40,SDN,HONDA,P,67530,14480,14530,20150813,61,61,61,931202,61,0,1256A,,K,F,2350,OCEAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1361202725,GHM9902,NY,PAS,1/6/13,98,SDN,HONDA,P,23290,64890,21870,20150519,113,113,113,930783,113,0,0948A,,Q,F,128-34,150 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHT,0,1994,-,0,,,,,
1361425386,GAJ5460,99,999,1/6/13,40,VAN,,P,22630,18950,22580,20140821,60,60,60,901356,60,0,0655P,,K,O,200,BRIGHTON 15TH ST,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0,2012,-,6,,,,,
1361188492,GEF6096,NY,PAS,1/6/13,74,SUBN,FORD,P,24290,53890,20790,20141120,113,113,171,952411,171,0,0853P,,Q,,114-15,165 ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2003,-,0,,,,,
1360460512,49715JG,NY,COM,1/6/13,20,VAN,GMC,P,45470,13810,30790,0,1,1,1,941708,1,0,1234P,,NY,O,72,WOOSTER ST,,0,408,D,,BBBBBBB,ALL,ALL,BROWN,0,1990,-,0,,,,,
1360567823,FZX4655,NY,PAS,1/6/13,83,SUBN,CHEVR,P,24020,27990,28020,20140719,52,52,52,941768,52,0,0542A,,BX,F,3574,DEKALB AVE,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1359804936,XX413G,NJ,PAS,1/6/13,20,VAN,FORD,P,10410,18690,18710,0,19,19,19,939869,19,0,1230P,,NY,F,1040,5TH AVENUE,,0,408,D,,YYYYYBB,0700A,0400P,BLUE,0,0,-,0,,,,,
1359732238,GHR5183,NY,PAS,1/6/13,98,SDN,CHEVR,P,36490,7040,7300,20150805,108,108,108,927453,108,0,1150A,,Q,F,,R/O 23-55 BORDEN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2003,-,0,,,,,
1360375983,6AAGL0,CT,PAS,1/6/13,98,VAN,GMC,P,45030,69230,63030,0,88,88,88,918234,88,0,0744A,,K,F,70,GRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1359097119,GEF7461,NY,PAS,1/6/13,40,SUBN,CHEVR,P,21340,19340,19590,20150409,102,102,102,944426,102,0,0555A,,Q,F,101-44,120 ST,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1359182445,WXG9011,99,999,1/6/13,60,SUBN,HONDA,P,55730,18630,67030,0,79,79,79,945000,79,0,0537A,,K,F,251,LEXINGTON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1359434800,9962YJ,CT,PAS,1/6/13,14,SDN,HONDA,P,38720,72220,59720,0,43,43,43,925691,43,0,0905A,,BX,F,1965,HAVILAND AVE,,0,408,C,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
